Id,title,time,content,replay,all_replay,time,label
6345,没有卖出的可以通过卖出ETF指数卖出中兴通兴,2018/6/13 11:36,没有卖出的可以通过卖出ETF指数卖出中兴通兴,（2）,"
                            请教怎么操作
                            买入含有中兴通讯成分的ETF一揽子股票，合成ETF指数基金分额，然后卖出基金，相当于把手中的中兴成分股卖出了，这操作适用于大资金",2018-06-13  11:56:57,0
6346,又卖不出去，挂在那吓唬谁？,2018/6/13 11:24,又卖不出去，挂在那吓唬谁？,（1）,"
                            兄弟，很多持股的人都是头天晚上挂单的，想排在前面被人买走，概率和打新股是一样的。学着点吧",2018-06-13  11:48:21,0
6347,31亿融资盘，上帝保佑啊,2018/6/13 11:51,31亿融资盘，上帝保佑啊,（1）,"
                            神就不了你",2018-06-13  11:55:32,0
6348,目标标价10到14元,2018/6/13 11:36,目标标价10到14元,（1）,"
                            各位看法如何?",2018-06-13  11:49:06,0
6349,被裁掉的董事们，请善待自己！多保重！,2018/6/13 15:19,被裁掉的董事们，请善待自己！多保重！,（1）,"
                            人在，就好！",2018-06-13  15:53:52,0
6350,牛，居然有3000多万资金进来，证监会真应该查查,2018/6/13 11:40,牛，居然有3000多万资金进来，证监会真应该查查,（1）,"
                            融券赚钱",2018-06-13  11:49:32,0
6352,H股猛，一步到位。,2018/6/13 11:48,H股猛，一步到位。,（1）,"
                            这就想一步到位了，哪天出今年巨亏的报表才是真的低吧。真底那利空真是排队的来",2018-06-13  11:53:48,0
6353,两个大买单是谁的？,2018/6/13 13:01,中兴通讯今天复牌补跌，开盘封跌停板，但开盘后出现两笔大单买入，是谁在逆市操作？,（6）,"
                            
                            赢利才是硬道理，不论绩优 绩差，不论 投资投机，不论长线短线，只要能赢利就意味着 投资 成功。
                            是你，哈哈
                            不希望暴跌的人的，早盘开盘 希望托住，可惜功亏一篑，下半场出现 800多万 挂单买，也就只能不管了。
                            套利机会
                            对倒",2018-06-13  13:08:29,0
6354,恭喜中奖的股友[大笑][大笑],2018/6/13 11:47,恭喜中奖的股友,（1）,"
                            ",2018-06-13  11:52:14,0
6357,至少三个跌停无悬念,2018/6/13 11:47,至少三个跌停无悬念,（3）,"
                            三个太正常了 八百多万 等级两百二十亿跌停封单 谁都吃不消
                            三个板？！呵呵.太乐观了
                            4个比较合理，人家港股一天跌了40，按理a股跌得应该更猛。",2018-06-13  12:08:35,0
6358,郭嘉队，接盘呀！来个天地板！,2018/6/13 12:09,郭嘉队，接盘呀！来个天地板！,（6）,"
                            拉涨停呗，让历史记住这一刻。哈哈
                            麻烦看看港股
                            真想买买港股吧，没准哪个主力头昏，认为拉高H股能诱使散户买A股呢
                            吃了这200亿哈哈
                            卄尼马除权除息股走成这吊样
                            卄尼马除权除息股走成这吊样",2018-06-13  12:16:59,0
6359,完了，爆仓了,2018/6/13 12:19,我融资在34买入的1.5万股。我欲哭无泪啊。解放军快来救救我啊,（3）,"
                            十年后解套
                            呵呵，港股直接低开百分之四十，这就是A股的指路明灯！真佩服今天接飞刀的朋友，大概以前赚多了！
                            血本无归的面孔啊。对有些人来说股市变成了赌场，自然有湿鞋的那天。",2018-06-13  12:23:17,0
6360,我在14等着你,2018/6/13 12:03,我在14等着你,（3）,"
                            4元
                            我在10块等
                            十块钱，不能再多了",2018-06-13  12:12:37,0
6361,君子不立危墙之下！老祖宗的古训！,2018/6/13 11:41,君子不立危墙之下！老祖宗的古训！,（1）,"
                            ",2018-06-13  12:12:53,0
6362,曾经有只股票叫中兴,2018/6/13 14:16,曾经有只股票叫中兴,（1）,"
                            ",2018-06-13  15:46:37,0
6364,跌停板先买了一成仓位，每个跌停补一成，总会赚钱的。,2018/6/13 15:40,,（1）,"
                            那还不如在开板时买全仓，今天买的明天就亏",2018-06-13  15:45:14,1
6365,大多数国庆的老总都是混日子的，没几个靠实力上位。,2018/6/13 12:14,大多数国庆的老总都是混日子的，没几个靠实力上位。,（1）,"
                            以目前价位计算封盘价值就是230意，除去基金和机构持有的70%，散户持有70意在封盘，减去这两天成交额2亿在减去累计的两个跌停板12亿，散户持有的资金56亿，在除以3 也就是说三个跌停板以后要想翘板或开板需要19亿资金，个人预计需要5开也就是第五个跌停日完全有可能开板，",2018-06-13  12:23:11,0
6366,想让入长期投资，就要放开涨跌停板，实行T+0，股价一步到估值的价位，你看现在卖也,2018/6/13 9:46,想让入长期投资，就要放开涨跌停板，实行T+0，股价一步到估值的价位，你看现在卖也卖不出，H股都成交10多个亿了。,（1）,"
                            ",2018-06-13  12:11:46,0
6367,真打四个板会有人暴仓趴？,2018/6/13 11:56,,（2）,"
                            
                            所以4个很可能挡不住，大量爆仓盘继续压盘",2018-06-13  12:02:21,1
6368,如果跌20%&#39;  我就不卖了。,2018/6/13 12:15,如果跌20%&#39; 我就不卖了。,（13）,"
                            以目前价位计算封盘价值就是230意，除去基金和机构持有的70%，散户持有70意在封盘，减去这两天成交额2亿在减去累计的两个跌停板12亿，散户持有的资金56亿，在除以3 也就是说三个跌停板以后要想翘板或开板需要19亿资金，个人预计需要5开也就是第五个跌停日完全有可能开板，
                            祝你们好运
                            祝你们发财
                            呵呵，傻大个，你以为你是谁？不到四，五个跌停，你根本就卖不掉！
                            我单都懒得挂。干切到明年再卖
                            能拿回3分之一就不错了，哎，A股处处是坑，同情你们。
                            永远都不要卖了
                            我打折20%给你
                            至少打半折，还20%不卖
                            不买不就完了嘛……，大家都不卖还会跌吗？
                            最少6个跌停板
                            扛着
                            估计向港股看齐，跌40%止住",2018-06-13  12:22:56,0
